naive time (ms),naive (bytes),iterator time (ms),iterator (bytes),typing time (ms),typing (bytes)
123525,370955840,,,,
123525,372004416,,,,
123526,373052992,,,,
123526,372004416,,,,
123526,370955840,,,,
123526,369907264,,,,
123527,368858688,,,,
123527,367810112,,,,
123527,366761536,,,,
123528,365712960,,,,
123528,364664384,,,,
123528,363615808,,,,
123529,362567232,,,,
123529,361518656,,,,
123530,360470080,,,,
123530,359421504,,,,
123530,358372928,,,,
123531,357324352,,,,
123531,356275776,,,,
123531,355227200,,,,
123532,354178624,,,,
123532,354440768,,,,
123532,354702912,,,,
123532,354702912,,,,
123532,354702912,,,,
123532,357062208,,,,
123533,359421504,,,,
123533,359683648,,,,
123533,359945792,,,,
123533,360207936,,,,
123788,360470080,,,,
123788,360732224,,,,
123788,360994368,,,,
123789,361256512,,,,
123789,361518656,,,,
123789,361780800,,,,
123789,362042944,,,,
123802,361780800,,,,
123802,361518656,,,,
123802,361780800,,,,
123802,362042944,,,,
123802,362305088,,,,
123802,362567232,,,,
123802,362305088,,,,
123802,362042944,,,,
123802,361780800,,,,
123802,361518656,,,,
123803,361256512,,,,
123803,360994368,,,,
123803,360732224,,,,
123803,360470080,,,,
123803,360207936,,,,
123803,359945792,,,,
123803,359683648,,,,
123803,359421504,,,,
123803,357062208,,,,
123804,354702912,,,,
123804,354440768,,,,
123804,354178624,,,,
123804,354440768,,,,
123804,354702912,,,,
123804,354702912,,,,
123804,354702912,,,,
123805,357062208,,,,
123805,359421504,,,,
123805,359683648,,,,
123805,359945792,,,,
123805,360207936,,,,
124072,360470080,,,,
124072,360732224,,,,
124072,360994368,,,,
124072,361256512,,,,
124072,361518656,,,,
124072,361780800,,,,
124072,362042944,,,,
124073,361780800,,,,
124073,361518656,,,,
124074,361780800,,,,
124074,362042944,,,,
124074,362305088,,,,
124074,362567232,,,,
124074,362305088,,,,
124074,362042944,,,,
124074,361780800,,,,
124074,361518656,,,,
124074,361256512,,,,
124074,360994368,,,,
124074,360732224,,,,
124074,360470080,,,,
124074,360207936,,,,
124074,359945792,,,,
124074,359683648,,,,
124074,359421504,,,,
124075,357062208,,,,
124075,354702912,,,,
124076,354440768,,,,
124076,354178624,,,,
124076,354440768,,,,
124076,354702912,,,,
124076,354702912,,,,
124076,354702912,,,,
124076,357062208,,,,
124076,359421504,,,,
124077,359683648,,,,
124077,359945792,,,,
124077,360207936,,,,
124343,360470080,,,,
124343,360732224,,,,
124343,360994368,,,,
124343,361256512,,,,
124343,361518656,,,,
124343,361780800,,,,
124344,362042944,,,,
124344,361780800,,,,
124344,361518656,,,,
124345,361780800,,,,
124345,362042944,,,,
124345,362305088,,,,
124345,362567232,,,,
124345,362305088,,,,
124345,362042944,,,,
124345,361780800,,,,
124345,361518656,,,,
124345,361256512,,,,
124345,360994368,,,,
124345,360732224,,,,
124345,360470080,,,,
124346,360207936,,,,
124346,359945792,,,,
124346,359683648,,,,
124346,359421504,,,,
124346,357062208,,,,
124346,354702912,,,,
124347,354440768,,,,
124347,354178624,,,,
124347,354440768,,,,
124347,354702912,,,,
124347,354702912,,,,
124347,354702912,,,,
124347,357062208,,,,
124348,359421504,,,,
124348,359683648,,,,
124348,359945792,,,,
124348,360207936,,,,
124614,360470080,,,,
124615,360732224,,,,
124615,360994368,,,,
124615,361256512,,,,
124615,361518656,,,,
124615,361780800,,,,
124615,362042944,,,,
124616,361780800,,,,
124616,361518656,,,,
124616,361780800,,,,
124616,362042944,,,,
124616,362305088,,,,
124616,362567232,,,,
124616,362305088,,,,
124617,362042944,,,,
124617,361780800,,,,
124617,361518656,,,,
124617,361256512,,,,
124617,360994368,,,,
124617,360732224,,,,
124617,360470080,,,,
124617,360207936,,,,
124617,359945792,,,,
124617,359683648,,,,
124617,359421504,,,,
124617,357062208,,,,
124618,354702912,,,,
124618,354440768,,,,
124618,354178624,,,,
124619,355227200,,,,
124619,356275776,,,,
124619,356275776,,,,
124619,356275776,,,,
124619,356800064,,,,
124620,357324352,,,,
124620,357848640,,,,
124620,358372928,,,,
124620,358897216,,,,
124621,359421504,,,,
124621,359945792,,,,
124621,360470080,,,,
124621,359945792,,,,
124621,359421504,,,,
124621,359945792,,,,
124621,360470080,,,,
124621,360994368,,,,
124622,361518656,,,,
124622,378295872,,,,
124622,395073088,,,,
124622,395597376,,,,
124624,396121664,,,,
124625,396645952,,,,
124626,397170240,,,,
124626,397694528,,,,
124626,397170240,,,,
124627,396645952,,,,
124627,396121664,,,,
124627,395597376,,,,
124628,412374592,,,,
124628,429151808,,,,
124628,445929024,,,,
124628,462706240,,,,
124628,479483456,,,,
124628,496260672,,,,
124628,479483456,,,,
124632,462706240,,,,
124636,445929024,,,,
124640,429151808,,,,
124645,412374592,,,,
124649,395597376,,,,
124654,412374592,,,,
124655,412898880,,,,
124655,413423168,,,,
124655,430200384,,,,
124656,446977600,,,,
124656,463754816,,,,
124656,480532032,,,,
124656,463754816,,,,
124660,446977600,,,,
124667,463754816,,,,
124667,480532032,,,,
124668,497309248,,,,
124668,514086464,,,,
124668,497309248,,,,
124670,480532032,,,,
124676,488920640,,,,
124677,497309248,,,,
124678,505697856,,,,
124678,514086464,,,,
124678,522475072,,,,
124679,530863680,,,,
124679,539252288,,,,
124680,547640896,,,,
124680,556029504,,,,
124680,564418112,,,,
124681,572806720,,,,
124681,581195328,,,,
124681,572806720,,,,
124689,581195328,,,,
124690,589583936,,,,
124690,581195328,,,,
124690,572806720,,,,
124693,581195328,,,,
124694,589583936,,,,
124694,581195328,,,,
124695,572806720,,,,
124698,581195328,,,,
124698,589583936,,,,
124699,597972544,,,,
124699,589583936,,,,
124701,581195328,,,,
124716,572806720,,,,
124716,564418112,,,,
124717,572806720,,,,
124719,581195328,,,,
124719,572806720,,,,
124720,564418112,,,,
124722,572806720,,,,
124724,581195328,,,,
124724,589583936,,,,
124725,597972544,,,,
124725,589583936,,,,
124727,597972544,,,,
124728,606361152,,,,
124728,597972544,,,,
124729,589583936,,,,
124732,597972544,,,,
124732,606361152,,,,
124732,597972544,,,,
124735,589583936,,,,
124737,597972544,,,,
124738,606361152,,,,
124739,614749760,,,,
124739,606361152,,,,
124740,597972544,,,,
124752,589583936,,,,
124752,581195328,,,,
124754,589583936,,,,
124754,597972544,,,,
124754,589583936,,,,
124755,581195328,,,,
124757,572806720,,,,
124758,564418112,,,,
124762,572806720,,,,
124763,581195328,,,,
124764,589583936,,,,
124765,597972544,,,,
124765,589583936,,,,
124767,581195328,,,,
124768,572806720,,,,
124769,564418112,,,,
124770,560223808,,,,
124770,556029504,,,,
124770,551835200,,,,
124770,547640896,,,,
124770,543446592,,,,
124770,539252288,,,,
124770,535057984,,,,
124770,530863680,,,,
124770,522475072,,,,
124771,514086464,,,,
124776,518280768,,,,
124777,522475072,,,,
124779,526669376,,,,
124779,530863680,,,,
124779,526669376,,,,
124781,530863680,,,,
124782,535057984,,,,
124782,530863680,,,,
124782,526669376,,,,
124783,530863680,,,,
124784,535057984,,,,
124784,530863680,,,,
124785,526669376,,,,
124786,530863680,,,,
124787,535057984,,,,
124787,539252288,,,,
124787,535057984,,,,
124788,530863680,,,,
124794,526669376,,,,
124794,522475072,,,,
124795,526669376,,,,
124795,530863680,,,,
124795,526669376,,,,
124795,522475072,,,,
124797,526669376,,,,
124798,530863680,,,,
124798,535057984,,,,
124799,539252288,,,,
124799,535057984,,,,
124800,539252288,,,,
124800,543446592,,,,
124800,539252288,,,,
124801,535057984,,,,
124802,539252288,,,,
124802,543446592,,,,
124802,539252288,,,,
124803,535057984,,,,
124804,539252288,,,,
124804,543446592,,,,
124805,547640896,,,,
124805,543446592,,,,
124806,539252288,,,,
124812,535057984,,,,
124813,530863680,,,,
124813,535057984,,,,
124813,539252288,,,,
124813,535057984,,,,
124814,530863680,,,,
124814,526669376,,,,
124815,522475072,,,,
124815,526669376,,,,
124816,530863680,,,,
124816,535057984,,,,
124817,539252288,,,,
124817,535057984,,,,
124818,530863680,,,,
124818,526669376,,,,
124819,522475072,,,,
124820,520377920,,,,
124820,518280768,,,,
124820,516183616,,,,
124820,514086464,,,,
124820,511989312,,,,
124820,509892160,,,,
124820,507795008,,,,
124820,505697856,,,,
124820,501503552,,,,
124821,497309248,,,,
124823,499406400,,,,
124823,501503552,,,,
124824,503600704,,,,
124824,505697856,,,,
124824,503600704,,,,
124825,505697856,,,,
124826,507795008,,,,
124826,505697856,,,,
124827,503600704,,,,
124829,505697856,,,,
124829,507795008,,,,
124829,505697856,,,,
124830,503600704,,,,
124830,505697856,,,,
124831,507795008,,,,
124831,509892160,,,,
124831,507795008,,,,
124831,505697856,,,,
124837,503600704,,,,
124837,501503552,,,,
124838,503600704,,,,
124839,505697856,,,,
124839,503600704,,,,
124839,501503552,,,,
124840,503600704,,,,
124840,505697856,,,,
124841,507795008,,,,
124841,509892160,,,,
124841,507795008,,,,
124842,509892160,,,,
124842,511989312,,,,
124842,509892160,,,,
124843,507795008,,,,
124844,509892160,,,,
124844,511989312,,,,
124844,509892160,,,,
124844,507795008,,,,
124845,509892160,,,,
124845,511989312,,,,
124846,514086464,,,,
124846,511989312,,,,
124846,509892160,,,,
124849,507795008,,,,
124849,505697856,,,,
124850,507795008,,,,
124850,509892160,,,,
124850,507795008,,,,
124851,505697856,,,,
124851,503600704,,,,
124852,501503552,,,,
124852,503600704,,,,
124852,505697856,,,,
124853,507795008,,,,
124853,509892160,,,,
124853,507795008,,,,
124854,505697856,,,,
124854,503600704,,,,
124854,501503552,,,,
124855,500454976,,,,
124855,499406400,,,,
124855,498357824,,,,
124855,497309248,,,,
124855,496260672,,,,
124855,495212096,,,,
124855,494163520,,,,
124855,493114944,,,,
124855,491017792,,,,
124855,488920640,,,,
124856,489969216,,,,
124856,491017792,,,,
124857,492066368,,,,
124857,493114944,,,,
124857,492066368,,,,
124858,493114944,,,,
124859,494163520,,,,
124859,493114944,,,,
124859,492066368,,,,
124860,493114944,,,,
124860,494163520,,,,
124860,493114944,,,,
124860,492066368,,,,
124861,493114944,,,,
124862,494163520,,,,
124862,495212096,,,,
124862,494163520,,,,
124862,493114944,,,,
124866,492066368,,,,
124866,491017792,,,,
124867,492066368,,,,
124867,493114944,,,,
124867,492066368,,,,
124868,491017792,,,,
124868,492066368,,,,
124869,493114944,,,,
124869,494163520,,,,
124870,495212096,,,,
124870,494163520,,,,
124871,495212096,,,,
124871,496260672,,,,
124871,495212096,,,,
124871,494163520,,,,
124872,495212096,,,,
124873,496260672,,,,
124873,495212096,,,,
124873,494163520,,,,
124874,495212096,,,,
124874,496260672,,,,
124874,497309248,,,,
124875,496260672,,,,
124875,495212096,,,,
124877,494163520,,,,
124877,493114944,,,,
124877,494163520,,,,
124877,495212096,,,,
124877,494163520,,,,
124877,493114944,,,,
124877,492066368,,,,
124878,491017792,,,,
124878,492066368,,,,
124878,493114944,,,,
124878,494163520,,,,
124878,495212096,,,,
124878,494163520,,,,
124879,493114944,,,,
124879,492066368,,,,
124879,491017792,,,,
124879,490493504,,,,
124879,489969216,,,,
124879,489444928,,,,
124879,488920640,,,,
124879,488396352,,,,
124879,487872064,,,,
124879,487347776,,,,
124879,486823488,,,,
124879,485774912,,,,
124879,484726336,,,,
124880,485250624,,,,
124880,485774912,,,,
124880,486299200,,,,
124880,486823488,,,,
124880,486299200,,,,
124880,486823488,,,,
124881,487347776,,,,
124881,486823488,,,,
124881,486299200,,,,
124881,486823488,,,,
124881,487347776,,,,
124881,486823488,,,,
124881,486299200,,,,
124881,486823488,,,,
124882,487347776,,,,
124882,487872064,,,,
124882,487347776,,,,
124882,486823488,,,,
124887,486299200,,,,
124887,485774912,,,,
124888,486299200,,,,
124888,486823488,,,,
124888,486299200,,,,
124888,485774912,,,,
124889,486299200,,,,
124889,486823488,,,,
124889,487347776,,,,
124889,487872064,,,,
124889,487347776,,,,
124889,487872064,,,,
124890,488396352,,,,
124890,487872064,,,,
124890,487347776,,,,
124890,487872064,,,,
124890,488396352,,,,
124890,487872064,,,,
124891,487347776,,,,
124891,487872064,,,,
124891,488396352,,,,
124891,488920640,,,,
124891,488396352,,,,
124891,487872064,,,,
124893,487347776,,,,
124893,486823488,,,,
124893,487347776,,,,
124893,487872064,,,,
124893,487347776,,,,
124893,486823488,,,,
124893,486299200,,,,
124893,485774912,,,,
124894,486299200,,,,
124894,486823488,,,,
124895,487347776,,,,
124895,487872064,,,,
124895,487347776,,,,
124895,486823488,,,,
124895,486299200,,,,
124895,485774912,,,,
124895,485512768,,,,
124895,485250624,,,,
124895,484988480,,,,
124895,484726336,,,,
124895,484464192,,,,
124895,484202048,,,,
124895,483939904,,,,
124895,483677760,,,,
124895,483153472,,,,
124895,482629184,,,,
124895,482367040,,,,
124896,482104896,,,,
124897,481842752,,,,
124898,481580608,,,,
124900,481318464,,,,
124903,481056320,,,,
124905,480794176,,,,
124907,480532032,,,,
124911,481056320,,,,
124911,481580608,,,,
124913,482104896,,,,
124913,482629184,,,,
124914,483153472,,,,
124914,483677760,,,,
124914,483153472,,,,
124914,482629184,,,,
124914,482104896,,,,
124914,481580608,,,,
124914,481056320,,,,
124914,480532032,,,,
124914,463754816,,,,
124915,446977600,,,,
124916,430200384,,,,
124921,413423168,,,,
124925,412898880,,,,
124925,412374592,,,,
124929,395597376,,,,
124931,395073088,,,,
124931,378295872,,,,
124935,361518656,,,,
124938,360994368,,,,
124942,360470080,,,,
124942,360994368,,,,
124944,361518656,,,,
124944,361518656,,,,
124944,361518656,,,,
124944,362042944,,,,
124945,362567232,,,,
124945,363091520,,,,
124946,363615808,,,,
124946,364140096,,,,
124946,364664384,,,,
124946,364140096,,,,
124946,363615808,,,,
124946,363091520,,,,
124947,362567232,,,,
124947,363091520,,,,
124947,363615808,,,,
124947,363091520,,,,
124947,363615808,,,,
124947,364140096,,,,
124947,363615808,,,,
124947,363091520,,,,
124947,363615808,,,,
124947,364140096,,,,
124947,363615808,,,,
124947,363091520,,,,
124947,363615808,,,,
124947,364140096,,,,
124947,364664384,,,,
124947,364140096,,,,
124948,363615808,,,,
124949,363091520,,,,
124949,362567232,,,,
124949,363091520,,,,
124949,363615808,,,,
124949,364140096,,,,
124949,364664384,,,,
124949,365188672,,,,
124949,365712960,,,,
124949,365188672,,,,
124950,365712960,,,,
124950,366237248,,,,
124950,365712960,,,,
124950,365188672,,,,
124950,365712960,,,,
124950,366237248,,,,
124950,365712960,,,,
124950,365188672,,,,
124950,365712960,,,,
124950,366237248,,,,
124951,366761536,,,,
124951,366237248,,,,
124951,365712960,,,,
124953,365188672,,,,
124953,364664384,,,,
124953,365188672,,,,
124953,365712960,,,,
124953,366237248,,,,
124953,366761536,,,,
124953,366237248,,,,
124954,365712960,,,,
124954,365188672,,,,
124954,364664384,,,,
124954,364140096,,,,
124954,363615808,,,,
124954,363091520,,,,
124954,362567232,,,,
124954,362042944,,,,
124955,361518656,,,,
124955,361256512,,,,
124955,360994368,,,,
124955,360732224,,,,
124955,360470080,,,,
124955,361518656,,,,
124956,362567232,,,,
124956,363091520,,,,
124956,363615808,,,,
124956,364140096,,,,
124956,364664384,,,,
124956,365188672,,,,
124957,365712960,,,,
124957,365188672,,,,
124958,364664384,,,,
124958,364140096,,,,
124958,363615808,,,,
133019,363091520,,,,
133024,362567232,,,,
133025,363615808,,,,
133025,364664384,,,,
133025,363615808,,,,
133025,364664384,,,,
133025,365712960,,,,
133025,364664384,,,,
133025,363615808,,,,
133026,364664384,,,,
133026,365712960,,,,
133026,364664384,,,,
133026,363615808,,,,
133026,364664384,,,,
133026,365712960,,,,
133027,366761536,,,,
133027,365712960,,,,
133027,364664384,,,,
133029,363615808,,,,
133029,362567232,,,,
133029,361518656,,,,
133029,360470080,,,,
133029,359945792,,,,
133029,359421504,,,,
133029,358897216,,,,
133029,358372928,,,,
133029,357848640,,,,
133030,357324352,,,,
133030,357586496,,,,
133030,357848640,,,,
133030,358110784,,,,
133030,358372928,,,,
133030,358110784,,,,
133030,357848640,,,,
133030,358110784,,,,
133030,358372928,,,,
133030,358635072,,,,
133031,358897216,,,,
133031,367285824,,,,
133031,375674432,,,,
133032,375936576,,,,
133032,376198720,,,,
133033,376460864,,,,
133033,376723008,,,,
133033,376985152,,,,
133033,376723008,,,,
133034,376460864,,,,
133034,376198720,,,,
133034,375936576,,,,
133034,384325184,,,,
133034,392713792,,,,
133035,401102400,,,,
133035,409491008,,,,
133035,417879616,,,,
133036,426268224,,,,
133036,417879616,,,,
133038,409491008,,,,
133040,401102400,,,,
133042,392713792,,,,
133044,384325184,,,,
133046,375936576,,,,
133050,384325184,,,,
133050,384587328,,,,
133050,384849472,,,,
133050,393238080,,,,
133051,401626688,,,,
133051,410015296,,,,
133051,418403904,,,,
133051,410015296,,,,
133053,401626688,,,,
133055,410015296,,,,
133056,418403904,,,,
133057,426792512,,,,
133057,435181120,,,,
133057,426792512,,,,
133058,418403904,,,,
133061,422598208,,,,
133062,426792512,,,,
133062,430986816,,,,
133063,435181120,,,,
133063,439375424,,,,
133063,443569728,,,,
133064,447764032,,,,
133064,451958336,,,,
133065,456152640,,,,
